,Date,Val,Type,Series
218,1997 JUN,22.9,Aged 35-49,Men
219,1997 JUL,22.9,Aged 35-49,Men
220,1997 AUG,22.6,Aged 35-49,Men
221,1997 SEP,22.7,Aged 35-49,Men
222,1997 OCT,22.9,Aged 35-49,Men
223,1997 NOV,22.9,Aged 35-49,Men
224,1997 DEC,23.0,Aged 35-49,Men
225,1998 JAN,23.0,Aged 35-49,Men
226,1998 FEB,23.0,Aged 35-49,Men
227,1998 MAR,22.9,Aged 35-49,Men
228,1998 APR,22.9,Aged 35-49,Men
229,1998 MAY,22.8,Aged 35-49,Men
230,1998 JUN,22.9,Aged 35-49,Men
231,1998 JUL,22.6,Aged 35-49,Men
232,1998 AUG,22.7,Aged 35-49,Men
233,1998 SEP,22.5,Aged 35-49,Men
234,1998 OCT,22.5,Aged 35-49,Men
235,1998 NOV,22.5,Aged 35-49,Men
236,1998 DEC,22.5,Aged 35-49,Men
237,1999 JAN,22.5,Aged 35-49,Men
238,1999 FEB,22.5,Aged 35-49,Men
239,1999 MAR,22.4,Aged 35-49,Men
240,1999 APR,22.4,Aged 35-49,Men
241,1999 MAY,22.3,Aged 35-49,Men
242,1999 JUN,22.2,Aged 35-49,Men
243,1999 JUL,22.4,Aged 35-49,Men
244,1999 AUG,22.3,Aged 35-49,Men
245,1999 SEP,22.3,Aged 35-49,Men
246,1999 OCT,22.2,Aged 35-49,Men
247,1999 NOV,22.1,Aged 35-49,Men
248,1999 DEC,22.6,Aged 35-49,Men
249,2000 JAN,22.4,Aged 35-49,Men
250,2000 FEB,22.3,Aged 35-49,Men
251,2000 MAR,22.1,Aged 35-49,Men
252,2000 APR,22.3,Aged 35-49,Men
253,2000 MAY,22.1,Aged 35-49,Men
254,2000 JUN,22.0,Aged 35-49,Men
255,2000 JUL,21.6,Aged 35-49,Men
256,2000 AUG,21.5,Aged 35-49,Men
257,2000 SEP,21.9,Aged 35-49,Men
258,2000 OCT,22.0,Aged 35-49,Men
259,2000 NOV,22.0,Aged 35-49,Men
260,2000 DEC,21.8,Aged 35-49,Men
261,2001 JAN,21.8,Aged 35-49,Men
262,2001 FEB,21.8,Aged 35-49,Men
263,2001 MAR,21.9,Aged 35-49,Men
264,2001 APR,21.8,Aged 35-49,Men
265,2001 MAY,21.8,Aged 35-49,Men
266,2001 JUN,22.0,Aged 35-49,Men
267,2001 JUL,21.9,Aged 35-49,Men
268,2001 AUG,22.0,Aged 35-49,Men
269,2001 SEP,22.2,Aged 35-49,Men
270,2001 OCT,22.2,Aged 35-49,Men
271,2001 NOV,22.2,Aged 35-49,Men
272,2001 DEC,22.1,Aged 35-49,Men
273,2002 JAN,22.3,Aged 35-49,Men
274,2002 FEB,22.1,Aged 35-49,Men
275,2002 MAR,22.0,Aged 35-49,Men
276,2002 APR,21.8,Aged 35-49,Men
277,2002 MAY,21.6,Aged 35-49,Men
278,2002 JUN,21.8,Aged 35-49,Men
279,2002 JUL,21.8,Aged 35-49,Men
280,2002 AUG,21.8,Aged 35-49,Men
281,2002 SEP,21.6,Aged 35-49,Men
282,2002 OCT,21.7,Aged 35-49,Men
283,2002 NOV,21.7,Aged 35-49,Men
284,2002 DEC,22.0,Aged 35-49,Men
285,2003 JAN,21.8,Aged 35-49,Men
286,2003 FEB,21.7,Aged 35-49,Men
287,2003 MAR,21.8,Aged 35-49,Men
288,2003 APR,21.9,Aged 35-49,Men
289,2003 MAY,22.0,Aged 35-49,Men
290,2003 JUN,22.2,Aged 35-49,Men
291,2003 JUL,22.5,Aged 35-49,Men
292,2003 AUG,22.5,Aged 35-49,Men
293,2003 SEP,22.3,Aged 35-49,Men
294,2003 OCT,22.2,Aged 35-49,Men
295,2003 NOV,22.1,Aged 35-49,Men
296,2003 DEC,22.0,Aged 35-49,Men
297,2004 JAN,21.9,Aged 35-49,Men
298,2004 FEB,22.1,Aged 35-49,Men
299,2004 MAR,22.3,Aged 35-49,Men
300,2004 APR,22.0,Aged 35-49,Men
301,2004 MAY,21.9,Aged 35-49,Men
302,2004 JUN,22.2,Aged 35-49,Men
303,2004 JUL,22.3,Aged 35-49,Men
304,2004 AUG,22.1,Aged 35-49,Men
305,2004 SEP,22.0,Aged 35-49,Men
306,2004 OCT,22.0,Aged 35-49,Men
307,2004 NOV,22.1,Aged 35-49,Men
308,2004 DEC,21.9,Aged 35-49,Men
309,2005 JAN,21.8,Aged 35-49,Men
310,2005 FEB,21.7,Aged 35-49,Men
311,2005 MAR,21.7,Aged 35-49,Men
312,2005 APR,21.5,Aged 35-49,Men
313,2005 MAY,21.5,Aged 35-49,Men
314,2005 JUN,21.3,Aged 35-49,Men
315,2005 JUL,21.0,Aged 35-49,Men
316,2005 AUG,20.9,Aged 35-49,Men
317,2005 SEP,21.0,Aged 35-49,Men
318,2005 OCT,21.1,Aged 35-49,Men
319,2005 NOV,21.1,Aged 35-49,Men
320,2005 DEC,21.3,Aged 35-49,Men
321,2006 JAN,21.1,Aged 35-49,Men
322,2006 FEB,20.8,Aged 35-49,Men
323,2006 MAR,21.0,Aged 35-49,Men
324,2006 APR,21.0,Aged 35-49,Men
325,2006 MAY,21.1,Aged 35-49,Men
326,2006 JUN,21.2,Aged 35-49,Men
327,2006 JUL,21.2,Aged 35-49,Men
328,2006 AUG,21.4,Aged 35-49,Men
329,2006 SEP,21.4,Aged 35-49,Men
330,2006 OCT,21.4,Aged 35-49,Men
331,2006 NOV,21.4,Aged 35-49,Men
332,2006 DEC,21.5,Aged 35-49,Men
333,2007 JAN,21.6,Aged 35-49,Men
334,2007 FEB,21.6,Aged 35-49,Men
335,2007 MAR,21.6,Aged 35-49,Men
336,2007 APR,21.5,Aged 35-49,Men
337,2007 MAY,21.3,Aged 35-49,Men
338,2007 JUN,21.3,Aged 35-49,Men
339,2007 JUL,21.3,Aged 35-49,Men
340,2007 AUG,21.1,Aged 35-49,Men
341,2007 SEP,21.0,Aged 35-49,Men
342,2007 OCT,21.1,Aged 35-49,Men
343,2007 NOV,20.9,Aged 35-49,Men
344,2007 DEC,20.9,Aged 35-49,Men
345,2008 JAN,20.8,Aged 35-49,Men
346,2008 FEB,20.9,Aged 35-49,Men
347,2008 MAR,20.6,Aged 35-49,Men
348,2008 APR,20.7,Aged 35-49,Men
349,2008 MAY,20.7,Aged 35-49,Men
350,2008 JUN,20.8,Aged 35-49,Men
351,2008 JUL,20.8,Aged 35-49,Men
352,2008 AUG,21.0,Aged 35-49,Men
353,2008 SEP,21.1,Aged 35-49,Men
354,2008 OCT,21.1,Aged 35-49,Men
355,2008 NOV,20.8,Aged 35-49,Men
356,2008 DEC,20.4,Aged 35-49,Men
357,2009 JAN,20.2,Aged 35-49,Men
358,2009 FEB,20.2,Aged 35-49,Men
359,2009 MAR,20.3,Aged 35-49,Men
360,2009 APR,20.2,Aged 35-49,Men
361,2009 MAY,20.1,Aged 35-49,Men
362,2009 JUN,20.2,Aged 35-49,Men
363,2009 JUL,20.0,Aged 35-49,Men
364,2009 AUG,19.9,Aged 35-49,Men
365,2009 SEP,19.5,Aged 35-49,Men
366,2009 OCT,19.7,Aged 35-49,Men
367,2009 NOV,19.8,Aged 35-49,Men
368,2009 DEC,20.0,Aged 35-49,Men
369,2010 JAN,20.0,Aged 35-49,Men
370,2010 FEB,20.3,Aged 35-49,Men
371,2010 MAR,20.1,Aged 35-49,Men
372,2010 APR,20.0,Aged 35-49,Men
373,2010 MAY,20.0,Aged 35-49,Men
374,2010 JUN,19.9,Aged 35-49,Men
375,2010 JUL,19.8,Aged 35-49,Men
376,2010 AUG,19.9,Aged 35-49,Men
377,2010 SEP,20.2,Aged 35-49,Men
378,2010 OCT,20.2,Aged 35-49,Men
379,2010 NOV,20.3,Aged 35-49,Men
380,2010 DEC,20.3,Aged 35-49,Men
381,2011 JAN,20.4,Aged 35-49,Men
382,2011 FEB,20.3,Aged 35-49,Men
383,2011 MAR,20.7,Aged 35-49,Men
384,2011 APR,20.5,Aged 35-49,Men
385,2011 MAY,20.3,Aged 35-49,Men
386,2011 JUN,20.7,Aged 35-49,Men
387,2011 JUL,20.6,Aged 35-49,Men
388,2011 AUG,20.4,Aged 35-49,Men
389,2011 SEP,20.2,Aged 35-49,Men
390,2011 OCT,20.3,Aged 35-49,Men
391,2011 NOV,19.9,Aged 35-49,Men
392,2011 DEC,20.1,Aged 35-49,Men
393,2012 JAN,20.0,Aged 35-49,Men
394,2012 FEB,19.9,Aged 35-49,Men
395,2012 MAR,19.9,Aged 35-49,Men
396,2012 APR,19.8,Aged 35-49,Men
397,2012 MAY,19.9,Aged 35-49,Men
398,2012 JUN,19.6,Aged 35-49,Men
399,2012 JUL,19.5,Aged 35-49,Men
400,2012 AUG,19.6,Aged 35-49,Men
401,2012 SEP,19.3,Aged 35-49,Men
402,2012 OCT,19.2,Aged 35-49,Men
403,2012 NOV,19.1,Aged 35-49,Men
404,2012 DEC,19.1,Aged 35-49,Men
405,2013 JAN,19.1,Aged 35-49,Men
406,2013 FEB,19.2,Aged 35-49,Men
407,2013 MAR,19.1,Aged 35-49,Men
408,2013 APR,19.3,Aged 35-49,Men
409,2013 MAY,19.4,Aged 35-49,Men
410,2013 JUN,19.3,Aged 35-49,Men
411,2013 JUL,19.1,Aged 35-49,Men
412,2013 AUG,19.5,Aged 35-49,Men
413,2013 SEP,19.5,Aged 35-49,Men
414,2013 OCT,19.5,Aged 35-49,Men
415,2013 NOV,19.6,Aged 35-49,Men
416,2013 DEC,19.4,Aged 35-49,Men
417,2014 JAN,19.5,Aged 35-49,Men
418,2014 FEB,19.3,Aged 35-49,Men
419,2014 MAR,19.2,Aged 35-49,Men
420,2014 APR,18.8,Aged 35-49,Men
421,2014 MAY,18.8,Aged 35-49,Men
422,2014 JUN,18.9,Aged 35-49,Men
423,2014 JUL,18.9,Aged 35-49,Men
424,2014 AUG,18.7,Aged 35-49,Men
425,2014 SEP,18.8,Aged 35-49,Men
426,2014 OCT,18.8,Aged 35-49,Men
427,2014 NOV,18.7,Aged 35-49,Men
428,2014 DEC,18.7,Aged 35-49,Men
429,2015 JAN,18.7,Aged 35-49,Men
430,2015 FEB,18.9,Aged 35-49,Men
431,2015 MAR,18.9,Aged 35-49,Men
432,2015 APR,18.8,Aged 35-49,Men
433,2015 MAY,19.1,Aged 35-49,Men
434,2015 JUN,19.2,Aged 35-49,Men
435,2015 JUL,19.5,Aged 35-49,Men
436,2015 AUG,19.5,Aged 35-49,Men
437,2015 SEP,19.5,Aged 35-49,Men
438,2015 OCT,19.5,Aged 35-49,Men
439,2015 NOV,19.5,Aged 35-49,Men
440,2015 DEC,19.7,Aged 35-49,Men
441,2016 JAN,19.2,Aged 35-49,Men
442,2016 FEB,19.2,Aged 35-49,Men
443,2016 MAR,19.5,Aged 35-49,Men
444,2016 APR,19.4,Aged 35-49,Men
445,2016 MAY,19.4,Aged 35-49,Men
446,2016 JUN,19.1,Aged 35-49,Men
447,2016 JUL,18.9,Aged 35-49,Men
448,2016 AUG,19.1,Aged 35-49,Men
449,2016 SEP,19.1,Aged 35-49,Men
450,2016 OCT,19.2,Aged 35-49,Men
451,2016 NOV,19.1,Aged 35-49,Men
452,2016 DEC,19.1,Aged 35-49,Men
453,2017 JAN,19.3,Aged 35-49,Men
454,2017 FEB,19.3,Aged 35-49,Men
455,2017 MAR,19.2,Aged 35-49,Men
456,2017 APR,19.0,Aged 35-49,Men
457,2017 MAY,18.8,Aged 35-49,Men
458,2017 JUN,18.4,Aged 35-49,Men
459,2017 JUL,18.5,Aged 35-49,Men
460,2017 AUG,19.0,Aged 35-49,Men
461,2017 SEP,18.7,Aged 35-49,Men
462,2017 OCT,18.6,Aged 35-49,Men
463,2017 NOV,18.3,Aged 35-49,Men
464,2017 DEC,18.1,Aged 35-49,Men
465,2018 JAN,18.0,Aged 35-49,Men
466,2018 FEB,17.8,Aged 35-49,Men
467,2018 MAR,17.7,Aged 35-49,Men
468,2018 APR,17.7,Aged 35-49,Men
469,2018 MAY,17.9,Aged 35-49,Men
470,2018 JUN,18.1,Aged 35-49,Men
471,2018 JUL,18.3,Aged 35-49,Men
472,2018 AUG,18.2,Aged 35-49,Men
473,2018 SEP,18.0,Aged 35-49,Men
474,2018 OCT,17.9,Aged 35-49,Men
475,2018 NOV,18.0,Aged 35-49,Men
476,2018 DEC,17.9,Aged 35-49,Men
477,2019 JAN,17.9,Aged 35-49,Men
478,2019 FEB,18.0,Aged 35-49,Men
479,2019 MAR,17.9,Aged 35-49,Men
480,2019 APR,18.0,Aged 35-49,Men
481,2019 MAY,18.3,Aged 35-49,Men
482,2019 JUN,18.2,Aged 35-49,Men
483,2019 JUL,18.3,Aged 35-49,Men
484,2019 AUG,18.1,Aged 35-49,Men
485,2019 SEP,18.1,Aged 35-49,Men
486,2019 OCT,17.5,Aged 35-49,Men
487,2019 NOV,17.3,Aged 35-49,Men
488,2019 DEC,17.5,Aged 35-49,Men
489,2020 JAN,17.3,Aged 35-49,Men
490,2020 FEB,17.5,Aged 35-49,Men
491,2020 MAR,17.8,Aged 35-49,Men
492,2020 APR,17.8,Aged 35-49,Men
493,2020 MAY,17.9,Aged 35-49,Men
494,2020 JUN,17.6,Aged 35-49,Men
495,2020 JUL,17.7,Aged 35-49,Men
496,2020 AUG,17.8,Aged 35-49,Men
497,2020 SEP,17.4,Aged 35-49,Men
498,2020 OCT,17.3,Aged 35-49,Men
499,2020 NOV,17.1,Aged 35-49,Men
500,2020 DEC,17.1,Aged 35-49,Men
501,2021 JAN,16.8,Aged 35-49,Men
502,2021 FEB,17.2,Aged 35-49,Men
503,2021 MAR,16.9,Aged 35-49,Men
504,2021 APR,16.8,Aged 35-49,Men
505,2021 MAY,16.6,Aged 35-49,Men
506,2021 JUN,16.7,Aged 35-49,Men
507,2021 JUL,16.4,Aged 35-49,Men
508,2021 AUG,16.1,Aged 35-49,Men
509,2021 SEP,16.2,Aged 35-49,Men
510,2021 OCT,16.4,Aged 35-49,Men
511,2021 NOV,16.6,Aged 35-49,Men
512,2021 DEC,16.9,Aged 35-49,Men
513,2022 JAN,17.0,Aged 35-49,Men
514,2022 FEB,17.1,Aged 35-49,Men
515,2022 MAR,16.9,Aged 35-49,Men
516,2022 APR,16.7,Aged 35-49,Men
517,2022 MAY,16.6,Aged 35-49,Men
518,2022 JUN,16.5,Aged 35-49,Men
519,2022 JUL,16.5,Aged 35-49,Men
520,2022 AUG,16.7,Aged 35-49,Men
521,2022 SEP,16.8,Aged 35-49,Men
522,2022 OCT,17.5,Aged 35-49,Men
523,2022 NOV,17.1,Aged 35-49,Men
524,2022 DEC,17.4,Aged 35-49,Men
525,2023 JAN,17.2,Aged 35-49,Men
526,2023 FEB,17.1,Aged 35-49,Men
527,2023 MAR,16.8,Aged 35-49,Men
528,2023 APR,16.6,Aged 35-49,Men
529,2023 MAY,16.6,Aged 35-49,Men
156,1992 APR,26.1,Aged 50-64,Men
157,1992 MAY,26.4,Aged 50-64,Men
158,1992 JUN,26.2,Aged 50-64,Men
159,1992 JUL,26.3,Aged 50-64,Men
160,1992 AUG,26.5,Aged 50-64,Men
161,1992 SEP,26.8,Aged 50-64,Men
162,1992 OCT,26.7,Aged 50-64,Men
163,1992 NOV,26.9,Aged 50-64,Men
164,1992 DEC,26.6,Aged 50-64,Men
165,1993 JAN,26.6,Aged 50-64,Men
166,1993 FEB,26.6,Aged 50-64,Men
167,1993 MAR,26.6,Aged 50-64,Men
168,1993 APR,27.3,Aged 50-64,Men
169,1993 MAY,27.3,Aged 50-64,Men
170,1993 JUN,27.3,Aged 50-64,Men
171,1993 JUL,27.6,Aged 50-64,Men
172,1993 AUG,27.6,Aged 50-64,Men
173,1993 SEP,27.7,Aged 50-64,Men
174,1993 OCT,27.5,Aged 50-64,Men
175,1993 NOV,27.5,Aged 50-64,Men
176,1993 DEC,27.7,Aged 50-64,Men
177,1994 JAN,27.7,Aged 50-64,Men
178,1994 FEB,27.6,Aged 50-64,Men
179,1994 MAR,27.7,Aged 50-64,Men
180,1994 APR,27.7,Aged 50-64,Men
181,1994 MAY,27.6,Aged 50-64,Men
182,1994 JUN,27.4,Aged 50-64,Men
183,1994 JUL,27.3,Aged 50-64,Men
184,1994 AUG,27.4,Aged 50-64,Men
185,1994 SEP,27.6,Aged 50-64,Men
186,1994 OCT,27.8,Aged 50-64,Men
187,1994 NOV,28.3,Aged 50-64,Men
188,1994 DEC,28.7,Aged 50-64,Men
189,1995 JAN,28.8,Aged 50-64,Men
190,1995 FEB,28.6,Aged 50-64,Men
191,1995 MAR,28.5,Aged 50-64,Men
192,1995 APR,28.5,Aged 50-64,Men
193,1995 MAY,28.5,Aged 50-64,Men
194,1995 JUN,28.4,Aged 50-64,Men
195,1995 JUL,28.3,Aged 50-64,Men
196,1995 AUG,28.4,Aged 50-64,Men
197,1995 SEP,28.6,Aged 50-64,Men
198,1995 OCT,28.6,Aged 50-64,Men
199,1995 NOV,28.6,Aged 50-64,Men
200,1995 DEC,28.5,Aged 50-64,Men
201,1996 JAN,28.5,Aged 50-64,Men
202,1996 FEB,28.3,Aged 50-64,Men
203,1996 MAR,28.1,Aged 50-64,Men
204,1996 APR,28.2,Aged 50-64,Men
205,1996 MAY,28.3,Aged 50-64,Men
206,1996 JUN,28.2,Aged 50-64,Men
207,1996 JUL,28.2,Aged 50-64,Men
208,1996 AUG,28.2,Aged 50-64,Men
209,1996 SEP,28.1,Aged 50-64,Men
210,1996 OCT,27.9,Aged 50-64,Men
211,1996 NOV,28.1,Aged 50-64,Men
212,1996 DEC,27.9,Aged 50-64,Men
213,1997 JAN,27.9,Aged 50-64,Men
214,1997 FEB,27.7,Aged 50-64,Men
215,1997 MAR,27.7,Aged 50-64,Men
216,1997 APR,27.8,Aged 50-64,Men
217,1997 MAY,27.7,Aged 50-64,Men
218,1997 JUN,27.7,Aged 50-64,Men
219,1997 JUL,27.9,Aged 50-64,Men
220,1997 AUG,27.8,Aged 50-64,Men
221,1997 SEP,27.9,Aged 50-64,Men
222,1997 OCT,27.9,Aged 50-64,Men
223,1997 NOV,28.1,Aged 50-64,Men
224,1997 DEC,28.2,Aged 50-64,Men
225,1998 JAN,28.0,Aged 50-64,Men
226,1998 FEB,28.0,Aged 50-64,Men
227,1998 MAR,28.0,Aged 50-64,Men
228,1998 APR,28.1,Aged 50-64,Men
229,1998 MAY,28.2,Aged 50-64,Men
230,1998 JUN,28.2,Aged 50-64,Men
231,1998 JUL,28.0,Aged 50-64,Men
232,1998 AUG,28.0,Aged 50-64,Men
233,1998 SEP,27.8,Aged 50-64,Men
234,1998 OCT,27.6,Aged 50-64,Men
235,1998 NOV,27.5,Aged 50-64,Men
236,1998 DEC,27.6,Aged 50-64,Men
237,1999 JAN,27.4,Aged 50-64,Men
238,1999 FEB,27.4,Aged 50-64,Men
239,1999 MAR,27.5,Aged 50-64,Men
240,1999 APR,27.5,Aged 50-64,Men
241,1999 MAY,27.6,Aged 50-64,Men
242,1999 JUN,27.6,Aged 50-64,Men
243,1999 JUL,27.8,Aged 50-64,Men
244,1999 AUG,27.8,Aged 50-64,Men
245,1999 SEP,28.0,Aged 50-64,Men
246,1999 OCT,27.8,Aged 50-64,Men
247,1999 NOV,27.8,Aged 50-64,Men
248,1999 DEC,27.6,Aged 50-64,Men
249,2000 JAN,28.1,Aged 50-64,Men
250,2000 FEB,27.9,Aged 50-64,Men
251,2000 MAR,27.8,Aged 50-64,Men
252,2000 APR,27.6,Aged 50-64,Men
253,2000 MAY,27.4,Aged 50-64,Men
254,2000 JUN,27.4,Aged 50-64,Men
255,2000 JUL,27.5,Aged 50-64,Men
256,2000 AUG,27.5,Aged 50-64,Men
257,2000 SEP,27.4,Aged 50-64,Men
258,2000 OCT,27.5,Aged 50-64,Men
259,2000 NOV,27.3,Aged 50-64,Men
260,2000 DEC,27.3,Aged 50-64,Men
261,2001 JAN,27.1,Aged 50-64,Men
262,2001 FEB,27.1,Aged 50-64,Men
263,2001 MAR,27.0,Aged 50-64,Men
264,2001 APR,27.1,Aged 50-64,Men
265,2001 MAY,27.2,Aged 50-64,Men
266,2001 JUN,27.3,Aged 50-64,Men
267,2001 JUL,26.8,Aged 50-64,Men
268,2001 AUG,26.9,Aged 50-64,Men
269,2001 SEP,27.0,Aged 50-64,Men
270,2001 OCT,26.9,Aged 50-64,Men
271,2001 NOV,27.1,Aged 50-64,Men
272,2001 DEC,27.4,Aged 50-64,Men
273,2002 JAN,27.5,Aged 50-64,Men
274,2002 FEB,27.6,Aged 50-64,Men
275,2002 MAR,27.5,Aged 50-64,Men
276,2002 APR,27.4,Aged 50-64,Men
277,2002 MAY,27.1,Aged 50-64,Men
278,2002 JUN,26.9,Aged 50-64,Men
279,2002 JUL,26.8,Aged 50-64,Men
280,2002 AUG,26.5,Aged 50-64,Men
281,2002 SEP,26.4,Aged 50-64,Men
282,2002 OCT,26.2,Aged 50-64,Men
283,2002 NOV,25.9,Aged 50-64,Men
284,2002 DEC,25.9,Aged 50-64,Men
285,2003 JAN,26.0,Aged 50-64,Men
286,2003 FEB,25.7,Aged 50-64,Men
287,2003 MAR,25.5,Aged 50-64,Men
288,2003 APR,25.3,Aged 50-64,Men
289,2003 MAY,24.9,Aged 50-64,Men
290,2003 JUN,25.1,Aged 50-64,Men
291,2003 JUL,25.5,Aged 50-64,Men
292,2003 AUG,25.7,Aged 50-64,Men
293,2003 SEP,25.8,Aged 50-64,Men
294,2003 OCT,25.8,Aged 50-64,Men
295,2003 NOV,25.7,Aged 50-64,Men
296,2003 DEC,25.7,Aged 50-64,Men
297,2004 JAN,25.5,Aged 50-64,Men
298,2004 FEB,25.6,Aged 50-64,Men
299,2004 MAR,25.5,Aged 50-64,Men
300,2004 APR,25.6,Aged 50-64,Men
301,2004 MAY,25.5,Aged 50-64,Men
302,2004 JUN,25.3,Aged 50-64,Men
303,2004 JUL,25.6,Aged 50-64,Men
304,2004 AUG,25.6,Aged 50-64,Men
305,2004 SEP,25.6,Aged 50-64,Men
306,2004 OCT,25.1,Aged 50-64,Men
307,2004 NOV,25.3,Aged 50-64,Men
308,2004 DEC,25.2,Aged 50-64,Men
309,2005 JAN,25.1,Aged 50-64,Men
310,2005 FEB,25.1,Aged 50-64,Men
311,2005 MAR,25.1,Aged 50-64,Men
312,2005 APR,25.4,Aged 50-64,Men
313,2005 MAY,25.4,Aged 50-64,Men
314,2005 JUN,25.3,Aged 50-64,Men
315,2005 JUL,25.2,Aged 50-64,Men
316,2005 AUG,25.1,Aged 50-64,Men
317,2005 SEP,25.1,Aged 50-64,Men
318,2005 OCT,25.0,Aged 50-64,Men
319,2005 NOV,24.9,Aged 50-64,Men
320,2005 DEC,24.9,Aged 50-64,Men
321,2006 JAN,25.3,Aged 50-64,Men
322,2006 FEB,25.4,Aged 50-64,Men
323,2006 MAR,25.0,Aged 50-64,Men
324,2006 APR,24.9,Aged 50-64,Men
325,2006 MAY,24.9,Aged 50-64,Men
326,2006 JUN,25.0,Aged 50-64,Men
327,2006 JUL,24.8,Aged 50-64,Men
328,2006 AUG,24.9,Aged 50-64,Men
329,2006 SEP,24.9,Aged 50-64,Men
330,2006 OCT,25.2,Aged 50-64,Men
331,2006 NOV,25.2,Aged 50-64,Men
332,2006 DEC,25.2,Aged 50-64,Men
333,2007 JAN,25.1,Aged 50-64,Men
334,2007 FEB,25.3,Aged 50-64,Men
335,2007 MAR,25.1,Aged 50-64,Men
336,2007 APR,24.8,Aged 50-64,Men
337,2007 MAY,24.7,Aged 50-64,Men
338,2007 JUN,24.8,Aged 50-64,Men
339,2007 JUL,24.9,Aged 50-64,Men
340,2007 AUG,24.6,Aged 50-64,Men
341,2007 SEP,24.4,Aged 50-64,Men
342,2007 OCT,24.2,Aged 50-64,Men
343,2007 NOV,24.2,Aged 50-64,Men
344,2007 DEC,24.3,Aged 50-64,Men
345,2008 JAN,24.1,Aged 50-64,Men
346,2008 FEB,24.2,Aged 50-64,Men
347,2008 MAR,23.8,Aged 50-64,Men
348,2008 APR,24.3,Aged 50-64,Men
349,2008 MAY,24.0,Aged 50-64,Men
350,2008 JUN,24.0,Aged 50-64,Men
351,2008 JUL,24.3,Aged 50-64,Men
352,2008 AUG,24.3,Aged 50-64,Men
353,2008 SEP,24.1,Aged 50-64,Men
354,2008 OCT,23.9,Aged 50-64,Men
355,2008 NOV,23.8,Aged 50-64,Men
356,2008 DEC,23.8,Aged 50-64,Men
357,2009 JAN,23.5,Aged 50-64,Men
358,2009 FEB,23.2,Aged 50-64,Men
359,2009 MAR,23.0,Aged 50-64,Men
360,2009 APR,23.5,Aged 50-64,Men
361,2009 MAY,23.6,Aged 50-64,Men
362,2009 JUN,23.8,Aged 50-64,Men
363,2009 JUL,23.4,Aged 50-64,Men
364,2009 AUG,23.6,Aged 50-64,Men
365,2009 SEP,23.9,Aged 50-64,Men
366,2009 OCT,24.0,Aged 50-64,Men
367,2009 NOV,24.0,Aged 50-64,Men
368,2009 DEC,24.1,Aged 50-64,Men
369,2010 JAN,24.0,Aged 50-64,Men
370,2010 FEB,24.0,Aged 50-64,Men
371,2010 MAR,24.2,Aged 50-64,Men
372,2010 APR,24.1,Aged 50-64,Men
373,2010 MAY,24.1,Aged 50-64,Men
374,2010 JUN,23.7,Aged 50-64,Men
375,2010 JUL,24.1,Aged 50-64,Men
376,2010 AUG,24.2,Aged 50-64,Men
377,2010 SEP,24.5,Aged 50-64,Men
378,2010 OCT,24.5,Aged 50-64,Men
379,2010 NOV,24.5,Aged 50-64,Men
380,2010 DEC,24.2,Aged 50-64,Men
381,2011 JAN,24.1,Aged 50-64,Men
382,2011 FEB,24.3,Aged 50-64,Men
383,2011 MAR,24.3,Aged 50-64,Men
384,2011 APR,24.2,Aged 50-64,Men
385,2011 MAY,24.6,Aged 50-64,Men
386,2011 JUN,25.1,Aged 50-64,Men
387,2011 JUL,25.1,Aged 50-64,Men
388,2011 AUG,25.0,Aged 50-64,Men
389,2011 SEP,24.6,Aged 50-64,Men
390,2011 OCT,24.3,Aged 50-64,Men
391,2011 NOV,24.3,Aged 50-64,Men
392,2011 DEC,24.2,Aged 50-64,Men
393,2012 JAN,24.3,Aged 50-64,Men
394,2012 FEB,24.1,Aged 50-64,Men
395,2012 MAR,24.0,Aged 50-64,Men
396,2012 APR,24.2,Aged 50-64,Men
397,2012 MAY,23.9,Aged 50-64,Men
398,2012 JUN,23.8,Aged 50-64,Men
399,2012 JUL,23.4,Aged 50-64,Men
400,2012 AUG,23.4,Aged 50-64,Men
401,2012 SEP,23.4,Aged 50-64,Men
402,2012 OCT,23.1,Aged 50-64,Men
403,2012 NOV,23.0,Aged 50-64,Men
404,2012 DEC,22.9,Aged 50-64,Men
405,2013 JAN,23.1,Aged 50-64,Men
406,2013 FEB,23.2,Aged 50-64,Men
407,2013 MAR,23.1,Aged 50-64,Men
408,2013 APR,23.0,Aged 50-64,Men
409,2013 MAY,22.8,Aged 50-64,Men
410,2013 JUN,22.6,Aged 50-64,Men
411,2013 JUL,22.3,Aged 50-64,Men
412,2013 AUG,22.2,Aged 50-64,Men
413,2013 SEP,22.0,Aged 50-64,Men
414,2013 OCT,22.0,Aged 50-64,Men
415,2013 NOV,22.0,Aged 50-64,Men
416,2013 DEC,22.2,Aged 50-64,Men
417,2014 JAN,22.3,Aged 50-64,Men
418,2014 FEB,22.1,Aged 50-64,Men
419,2014 MAR,22.3,Aged 50-64,Men
420,2014 APR,22.0,Aged 50-64,Men
421,2014 MAY,22.3,Aged 50-64,Men
422,2014 JUN,22.0,Aged 50-64,Men
423,2014 JUL,21.9,Aged 50-64,Men
424,2014 AUG,21.9,Aged 50-64,Men
425,2014 SEP,22.1,Aged 50-64,Men
426,2014 OCT,22.2,Aged 50-64,Men
427,2014 NOV,22.4,Aged 50-64,Men
